SP500,Nasdaq,WilshireRE,Gold,OilWTI,Date
1083.6999955909089,1968.5704567272735,122.01,391.5,31.060454545454547,2003-12-01
1137.08599865,2110.7730223999997,123.88399999999999,394.795,32.971999999999994,2004-01-01
1148.1594751578948,2063.316836789474,128.7763157894737,406.4105263157894,34.9021052631579,2004-02-01
1130.7091117391305,1996.4378396521738,133.21173913043478,407.49130434782614,37.21391304347826,2004-03-01
1140.041916714286,2039.0876231904756,122.5647619047619,407.4857142857143,37.039047619047615,2004-04-01
1108.6794922000001,1942.3860046000002,118.011,364.045,40.720500000000015,2004-05-01
1137.3285785238095,2011.2657063333331,126.46523809523809,394.5380952380952,38.74714285714286,2004-06-01
1111.9504743333332,1929.9128649523811,129.6985714285714,398.4000000000001,41.233809523809526,2004-07-01
1093.7822820000001,1832.7327325454544,132.41454545454545,403.09999999999997,45.50818181818182,2004-08-01
1121.7338286666663,1893.917619952381,137.22761904761904,405.9047619047619,46.52,2004-09-01
1122.960960857143,1949.1885753333331,141.58476190476193,422.0619047619048,53.70619047619047,2004-10-01
1173.141909619048,2070.672845857143,147.88333333333335,417.8714285714286,47.02904761904762,2004-11-01
1202.9909169090909,2159.735007545454,155.7554545454545,425.16818181818184,42.265,2004-12-01
1188.0284911,2089.6254944499997,148.42499999999993,424.725,47.506,2005-01-01
1203.6063103157896,2076.622603631579,149.4073684210526,425.13157894736844,48.6157894736842,2005-02-01
1201.290005681818,2044.2140945909089,148.22636363636363,434.6227272727272,55.22954545454545,2005-03-01
1171.6533436190477,1972.251429952381,147.6495238095238,431.04285714285714,54.25190476190477,2005-04-01
1182.0542806190474,2009.9171608095235,155.36380952380955,422.447619047619,50.58857142857145,2005-05-01
1207.2872703181815,2084.7713734090908,163.01954545454544,432.55909090909086,57.222272727272724,2005-06-01
1225.9850035999998,2151.2664796499994,171.30300000000003,424.0799999999999,59.8655,2005-07-01
1229.9091317826087,2167.877823565217,168.06782608695653,438.80434782608694,65.89086956521739,2005-08-01
1230.6195184285714,2153.7980957619047,168.7261904761905,457.66190476190474,66.63952380952382,2005-09-01
1199.7090543333336,2101.309035428571,161.21142857142857,471.52857142857147,63.141904761904776,2005-10-01
1241.1476179047622,2209.909516857143,167.32714285714286,453.5380952380953,56.30952380952381,2005-11-01
1267.3385649047618,2256.312837190476,172.76999999999998,513.6,60.150000000000006,2005-12-01
1282.920996,2297.8295043,179.68650000000002,550.4650000000001,66.19850000000001,2006-01-01
1281.5363127368419,2284.3937088421058,183.68684210526317,559.2736842105263,63.08789473684209,2006-02-01
1298.7652162608697,2311.4925696521736,192.81869565217394,558.4782608695652,63.620434782608704,2006-03-01
1307.9921104210525,2351.2752492631585,188.0157894736842,616.1842105263158,70.77736842105264,2006-04-01
1297.076826681818,2260.658203090909,184.27499999999998,674.1500000000001,71.92863636363639,2006-05-01
1261.0350065909092,2155.5640647272726,186.78,601.7863636363636,71.70863636363639,2006-06-01
1266.76950695,2103.6735106000006,195.33799999999997,634.445,71.6255,2006-07-01
1292.1156642608696,2129.400008521739,199.42782608695651,634.7130434782608,73.94739130434782,2006-08-01
1321.4095092000002,2230.8445068499996,206.9915,597.855,64.99149999999999,2006-09-01
1366.0804498636362,2338.381846954546,215.1459090909091,587.4727272727273,60.29454545454546,2006-10-01
1393.1709507142862,2418.7552549047623,218.99571428571429,626.8666666666668,57.301428571428566,2006-11-01
1420.8200074000001,2444.73999025,225.163,631.065,62.84849999999999,2006-12-01
1428.8224853000002,2465.0360107,231.41850000000005,630.7650000000001,55.54700000000001,2007-01-01
1450.9131437368421,2491.3394583157897,246.34842105263152,669.8210526315788,60.21999999999999,2007-02-01
1413.9436367272726,2414.307273136364,230.21727272727273,654.7045454545455,61.73318181818181,2007-03-01
1466.8094848,2506.4044676999997,232.21900000000005,682.22,64.87300000000002,2007-04-01
1516.2909157727277,2572.4181905454543,223.58545454545455,667.9454545454545,64.3040909090909,2007-05-01
1523.6618941904762,2608.583821714286,214.86619047619047,657.4380952380952,68.10238095238094,2007-06-01
1530.8390357142857,2669.5819033333337,205.2157142857143,666.1142857142856,74.72714285714287,2007-07-01
1467.4073964347826,2560.8617526956527,194.75217391304344,667.5608695652173,73.29913043478261,2007-08-01
1504.3126349473685,2646.380486736842,201.94684210526313,715.6999999999999,80.27263157894737,2007-09-01
1546.1752346521737,2793.68913473913,210.54217391304348,758.2347826086957,86.55739130434782,2007-10-01
1477.7357119523808,2691.66855,188.82238095238097,809.5428571428572,96.37904761904763,2007-11-01
1488.9520081000003,2680.71202395,182.526,811.6800000000001,93.0865,2007-12-01
1395.7119082857141,2449.8561896190477,166.5580952380952,894.1095238095238,94.23238095238096,2008-01-01
1367.4204955500002,2349.6059815500003,171.16299999999998,932.8599999999999,96.38249999999998,2008-02-01
1330.84450075,2279.2265014000004,172.9035,973.1699999999998,107.06650000000002,2008-03-01
1378.3813642272726,2382.9536243181815,187.77545454545455,919.6363636363635,113.55954545454546,2008-04-01
1411.0385566666669,2499.2075892380954,189.97666666666666,891.2523809523809,127.17999999999999,2008-05-01
1354.4614374761902,2452.125685809524,178.0795238095238,896.1619047619047,136.53047619047615,2008-06-01
1269.2090953636364,2301.470447909091,165.56181818181815,945.5954545454543,136.42999999999998,2008-07-01
1289.6600109523806,2405.895682142857,172.9847619047619,846.2238095238096,119.39190476190478,2008-08-01
1239.600957904762,2246.722853904762,172.737619047619,839.0714285714286,107.2347619047619,2008-09-01
1003.7534843478259,1786.8386974782609,122.25739130434785,821.9434782608696,80.35391304347827,2008-10-01
906.0057983157894,1579.5689569473686,90.10263157894737,763.1842105263158,60.12263157894736,2008-11-01
891.7895396818182,1549.6118219545453,91.28227272727273,833.3045454545453,44.87681818181817,2008-12-01
879.0055023000001,1559.8269837,88.31850000000001,869.7,43.90200000000001,2009-01-01
818.8378874736842,1509.2226177368423,73.63157894736842,953.0473684210525,40.80263157894737,2009-02-01
769.6945439545456,1453.7900113181818,63.95,935.5409090909089,49.46318181818182,2009-03-01
856.6623797142859,1654.1042770952383,78.11428571428571,900.3904761904762,51.14666666666666,2009-04-01
910.9240020499999,1743.3119935,84.90350000000002,931.8700000000001,59.88800000000001,2009-05-01
933.9259089090906,1840.2368108636363,86.23045454545455,954.4227272727275,70.96772727272727,2009-06-01
940.684087636364,1882.6668257727272,84.99636363636364,938.9409090909091,65.59136363636362,2009-07-01
1015.587132095238,2008.8018972857146,103.64904761904762,956.0190476190477,72.37761904761904,2009-08-01
1050.6385789047617,2096.7714262380955,111.56666666666665,1002.8666666666669,70.68523809523808,2009-09-01
1076.3154630454546,2141.777720954545,111.52272727272727,1050.1999999999998,76.78818181818181,2009-10-01
1093.1325012000002,2152.80750725,113.228,1132.105,79.3805,2009-11-01
1115.7195489999997,2230.5068027272723,121.02863636363637,1141.1454545454546,75.70500000000001,2009-12-01
1131.3673545263157,2286.195800789473,120.64736842105265,1123.278947368421,79.42210526315789,2010-01-01
1094.6631694210525,2203.4315763157892,117.62894736842107,1106.905263157895,77.39210526315789,2010-02-01
1155.7460831304347,2370.763034956522,131.42565217391305,1119.4304347826092,82.08739130434783,2010-03-01
1202.6343005714286,2486.746674952381,140.2195238095238,1155.4619047619049,85.37714285714286,2010-04-01
1139.65598755,2348.9230101999997,137.53450000000004,1212.0,76.033,2010-05-01
1095.1995517727275,2262.3872625454546,133.74227272727276,1242.131818181818,76.51272727272725,2010-06-01
1086.330938333333,2225.7138090476187,132.4842857142857,1198.7714285714285,77.35,2010-07-01
1094.4695434999999,2220.110451409091,137.8459090909091,1221.9227272727273,77.7481818181818,2010-08-01
1127.0152356190474,2308.1338122857146,143.82190476190476,1276.8809523809525,76.31571428571431,2010-09-01
1176.3538120952383,2451.7861793333336,148.80095238095237,1351.6476190476187,82.97142857142858,2010-10-01
1203.9257173333333,2541.916666619047,148.7566666666667,1378.5666666666666,85.31380952380952,2010-11-01
1244.2022705454544,2639.6259322272726,149.34681818181818,1400.6954545454546,89.87500000000001,2010-12-01
1286.88900765,2729.2030151500003,154.02599999999998,1370.275,90.704,2011-01-01
1324.5363190526314,2793.0415682105263,159.9631578947368,1378.3105263157893,91.53842105263159,2011-02-01
1312.187813173913,2739.2330375217393,157.98086956521738,1428.2260869565216,104.2017391304348,2011-03-01
1335.7125001000002,2805.7735107999993,163.22,1487.73,110.90650000000001,2011-04-01
1345.236171095238,2830.5204612857137,168.3409523809524,1519.1809523809522,103.4095238095238,2011-05-01
1296.1018177272726,2707.1013737727276,164.1768181818182,1536.6409090909094,97.68863636363639,2011-06-01
1334.0539978000002,2829.2239989,170.99,1582.54,98.522,2011-07-01
1205.768698,2543.8343664782606,152.1021739130435,1782.1391304347828,88.10782608695652,2011-08-01
1190.2161981428571,2555.1061894285717,149.6452380952381,1791.2380952380956,87.31142857142856,2011-09-01
1217.1947601904767,2614.195696190476,147.24285714285713,1683.1333333333332,87.71238095238098,2011-10-01
1238.7995198095239,2626.9700055714284,152.92952380952383,1747.9952380952377,98.35952380952382,2011-11-01
1253.0185662857143,2621.312860285714,155.38095238095235,1658.4904761904763,99.8652380952381,2011-12-01
1304.5874999500002,2751.84949955,164.084,1666.5349999999999,101.73450000000001,2012-01-01
1356.2404906999998,2938.1584960499995,171.218,1755.89,103.10500000000002,2012-02-01
1393.5645530909092,3045.378207227273,172.14454545454547,1684.3500000000001,107.39727272727274,2012-03-01
1394.2749939,3053.4839844,175.349,1657.655,104.155,2012-04-01
1351.4018165454545,2923.477705590909,176.31272727272727,1595.5,96.06954545454546,2012-05-01
1331.9385812380951,2868.947579571429,173.47142857142856,1609.842857142857,83.84904761904761,2012-06-01
1366.0166655238097,2935.1362188095236,182.4485714285714,1597.409523809524,88.93238095238095,2012-07-01
1408.3365159565217,3043.5639116521734,181.93956521739128,1635.7826086956522,95.02869565217391,2012-08-01
1448.71158,3149.2742213684214,183.5315789473684,1754.3894736842105,95.83157894736841,2012-09-01
1445.9681049047617,3079.92381652381,178.58523809523808,1754.9809523809522,91.16952380952381,2012-10-01
1402.7309629047618,2957.394287095238,175.02142857142857,1727.4761904761904,87.66666666666667,2012-11-01
1428.6515014999998,3017.31496575,178.89399999999998,1692.4899999999998,88.99449999999999,2012-12-01
1483.112856952381,3133.369036047619,186.6338095238095,1676.4666666666665,95.34571428571428,2013-01-01
1518.877364263158,3184.4468416842105,188.97578947368422,1638.7157894736843,96.2405263157895,2013-02-01
1554.3889953499997,3243.1280151499996,191.27399999999994,1596.445,93.499,2013-03-01
1577.4890802727277,3265.5386184999998,199.96272727272728,1503.8636363636363,92.97090909090907,2013-04-01
1646.8354548181821,3454.332719272727,205.67409090909086,1430.3181818181818,95.58136363636363,2013-05-01
